Membership_Nbr,Visit_Nbr,Item_Nbr,transaction_Date,Primary_Desc,
222660567,237300009,3151180,1/2/2000,STARBRITE PEPPERMINT,
588774621,236917687,184845,1/2/2000,HOT DOG/CHIPS       ,
277116285,236708397,121880,1/2/2000,M&M'S PEANUT BUTTER ,
575570866,236920366,734683,1/2/2000,NYLON SQUALL JACKET ,
763275801,236897763,734683,1/2/2000,NYLON SQUALL JACKET ,
738048578,236707935,3151180,1/2/2000,STARBRITE PEPPERMINT,
399416935,236715174,3151180,1/2/2000,STARBRITE PEPPERMINT,
399175670,236934626,184845,1/2/2000,HOT DOG/CHIPS       ,
709993795,236936051,184845,1/2/2000,HOT DOG/CHIPS       ,
591220070,237491557,3151180,1/2/2000,STARBRITE PEPPERMINT,
705268266,236706250,734683,1/2/2000,NYLON SQUALL JACKET ,
188115632,237298804,734683,1/2/2000,NYLON SQUALL JACKET ,
714230358,236892716,184845,1/2/2000,HOT DOG/CHIPS       ,
86784825,237291608,3483044,1/2/2000,GRADE SCHOOL SYSTEM ,
705282482,236706137,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,237294154,184845,1/2/2000,HOT DOG/CHIPS       ,
659249379,236926884,3151180,1/2/2000,STARBRITE PEPPERMINT,
282015250,237490823,734683,1/2/2000,NYLON SQUALL JACKET ,
4827020,236932646,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236690418,184845,1/2/2000,HOT DOG/CHIPS       ,
684130447,237298992,3151180,1/2/2000,STARBRITE PEPPERMINT,
687443515,236716855,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236715244,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693399,184845,1/2/2000,HOT DOG/CHIPS       ,
395984710,237296209,184845,1/2/2000,HOT DOG/CHIPS       ,
4827020,236932859,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923804,184845,1/2/2000,HOT DOG/CHIPS       ,
20551333,236897934,3554243,1/2/2000,THE WATERBOY        ,
654196075,236920046,184845,1/2/2000,HOT DOG/CHIPS       ,
436450523,236709830,3151180,1/2/2000,STARBRITE PEPPERMINT,
654211147,236919878,3483044,1/2/2000,GRADE SCHOOL SYSTEM ,
16167522,236897657,734683,1/2/2000,NYLON SQUALL JACKET ,
368696779,236922444,734683,1/2/2000,NYLON SQUALL JACKET ,
216497569,237280400,121880,1/2/2000,M&M'S PEANUT BUTTER ,
265703192,236707466,184845,1/2/2000,HOT DOG/CHIPS       ,
706384549,237280617,2595432,1/2/2000,DIET COKE           ,
265831719,236707341,734683,1/2/2000,NYLON SQUALL JACKET ,
654196075,236919490,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892922,184845,1/2/2000,HOT DOG/CHIPS       ,
347653652,237293431,121880,1/2/2000,M&M'S PEANUT BUTTER ,
436455256,237295836,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236708685,184845,1/2/2000,HOT DOG/CHIPS       ,
140953441,236936458,3151180,1/2/2000,STARBRITE PEPPERMINT,
714230358,236690595,184845,1/2/2000,HOT DOG/CHIPS       ,
738092262,236922563,3554243,1/2/2000,THE WATERBOY        ,
508219783,237292377,3151180,1/2/2000,STARBRITE PEPPERMINT,
654201768,237490787,734683,1/2/2000,NYLON SQUALL JACKET ,
654162926,236913752,3151180,1/2/2000,STARBRITE PEPPERMINT,
274988171,236920385,3151180,1/2/2000,STARBRITE PEPPERMINT,
714230358,236892907,184845,1/2/2000,HOT DOG/CHIPS       ,
624999926,236927311,3151180,1/2/2000,STARBRITE PEPPERMINT,
583683092,237294488,734683,1/2/2000,NYLON SQUALL JACKET ,
412654694,236692583,3151180,1/2/2000,STARBRITE PEPPERMINT,
265703192,236921902,184845,1/2/2000,HOT DOG/CHIPS       ,
709997862,236936790,121880,1/2/2000,M&M'S PEANUT BUTTER ,
684231305,237491604,3151180,1/2/2000,STARBRITE PEPPERMINT,
714230358,236690574,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,237490838,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236919272,184845,1/2/2000,HOT DOG/CHIPS       ,
346130140,237296322,3554243,1/2/2000,THE WATERBOY        ,
165421991,237300951,3554243,1/2/2000,THE WATERBOY        ,
274545906,236919524,734683,1/2/2000,NYLON SQUALL JACKET ,
727686521,237491221,734683,1/2/2000,NYLON SQUALL JACKET ,
377566734,237292535,121880,1/2/2000,M&M'S PEANUT BUTTER ,
679069221,236913266,184845,1/2/2000,HOT DOG/CHIPS       ,
227232328,236702384,734683,1/2/2000,NYLON SQUALL JACKET ,
16645154,236715008,3151180,1/2/2000,STARBRITE PEPPERMINT,
543837672,236708326,3151180,1/2/2000,STARBRITE PEPPERMINT,
753651715,236897953,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937165,184845,1/2/2000,HOT DOG/CHIPS       ,
764107732,236898780,121880,1/2/2000,M&M'S PEANUT BUTTER ,
679069221,236913945,184845,1/2/2000,HOT DOG/CHIPS       ,
185083507,236715340,3554243,1/2/2000,THE WATERBOY        ,
753651715,236898187,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,237293309,184845,1/2/2000,HOT DOG/CHIPS       ,
575644803,236706237,121880,1/2/2000,M&M'S PEANUT BUTTER ,
654196075,237292336,184845,1/2/2000,HOT DOG/CHIPS       ,
436455256,237295664,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937788,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923300,184845,1/2/2000,HOT DOG/CHIPS       ,
468056676,236702946,121880,1/2/2000,M&M'S PEANUT BUTTER ,
483917882,236937178,3151180,1/2/2000,STARBRITE PEPPERMINT,
687443515,236717330,184845,1/2/2000,HOT DOG/CHIPS       ,
436455256,236926099,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920137,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920134,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236717187,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937375,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898484,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236919952,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892954,184845,1/2/2000,HOT DOG/CHIPS       ,
588774621,236704846,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923440,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236708631,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707309,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,237288981,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236708555,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236716975,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236692655,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937628,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920447,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920561,184845,1/2/2000,HOT DOG/CHIPS       ,
385869120,236937078,181118,1/2/2000,CAMEL LTS KING      ,
705282482,236706331,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898972,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,237293413,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236705887,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236706234,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,237289533,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920197,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236924245,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,237294001,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923447,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693426,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898954,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934772,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236690398,184845,1/2/2000,HOT DOG/CHIPS       ,
709993795,236936100,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693347,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707340,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693009,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937079,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236898035,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898962,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920116,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707481,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707428,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236898184,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,237288964,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236706107,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934490,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937242,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236692478,184845,1/2/2000,HOT DOG/CHIPS       ,
4827020,236932627,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898572,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707269,184845,1/2/2000,HOT DOG/CHIPS       ,
395984710,237296330,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923625,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923355,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923483,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236715341,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934138,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923586,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892586,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898911,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,237292173,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934797,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898616,184845,1/2/2000,HOT DOG/CHIPS       ,
395984710,236927203,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236922151,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892709,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,237293419,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,237294145,184845,1/2/2000,HOT DOG/CHIPS       ,
709993795,237300945,184845,1/2/2000,HOT DOG/CHIPS       ,
588774621,236918060,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236897789,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707323,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236919440,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236919434,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920154,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236706173,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236913328,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,237280763,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,237292054,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236708180,184845,1/2/2000,HOT DOG/CHIPS       ,
436455256,236709871,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,237293324,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236913339,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923727,184845,1/2/2000,HOT DOG/CHIPS       ,
709993795,237300870,184845,1/2/2000,HOT DOG/CHIPS       ,
588774621,236917787,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693446,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,237292641,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892861,184845,1/2/2000,HOT DOG/CHIPS       ,
709993795,236716457,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898831,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,237294046,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,237301214,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934467,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236922134,184845,1/2/2000,HOT DOG/CHIPS       ,
395984710,236927351,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236897890,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236913334,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236913689,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236913952,184845,1/2/2000,HOT DOG/CHIPS       ,
436455256,236709763,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236893112,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236921858,184845,1/2/2000,HOT DOG/CHIPS       ,
436455256,236926553,184845,1/2/2000,HOT DOG/CHIPS       ,
709993795,236936382,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923870,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920228,184845,1/2/2000,HOT DOG/CHIPS       ,
4827020,236932623,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236913359,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236716930,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934360,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892540,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707409,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934642,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923478,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693414,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923676,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236716971,184845,1/2/2000,HOT DOG/CHIPS       ,
436455256,236709673,184845,1/2/2000,HOT DOG/CHIPS       ,
395984710,236710110,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898976,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236708157,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236692902,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934520,184845,1/2/2000,HOT DOG/CHIPS       ,
395984710,236927448,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236921748,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892890,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923759,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236913272,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236706013,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,237301226,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236708486,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,237289197,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693123,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,237292228,184845,1/2/2000,HOT DOG/CHIPS       ,
436455256,236926547,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937632,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236692990,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236716757,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898904,184845,1/2/2000,HOT DOG/CHIPS       ,
521556078,236913244,2938451,1/2/2000,ICE FISHING CHAIR   ,
436455256,236926523,184845,1/2/2000,HOT DOG/CHIPS       ,
706487163,237290237,2938451,1/2/2000,ICE FISHING CHAIR   ,
265703192,236921979,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236899054,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934711,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236706696,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923564,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236715177,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236717079,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236708787,184845,1/2/2000,HOT DOG/CHIPS       ,
268100702,237292930,149428,1/2/2000,CHRISTMAS GIFT BAG  ,
265703192,236707523,184845,1/2/2000,HOT DOG/CHIPS       ,
753767594,237290020,2938451,1/2/2000,ICE FISHING CHAIR   ,
265703192,237293305,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693289,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236717093,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236921782,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236702430,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236919986,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236708822,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937083,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,237299930,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934250,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923820,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236692691,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898744,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892827,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236690276,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937665,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937277,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236899090,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707516,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937683,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937779,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,237293416,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236716995,184845,1/2/2000,HOT DOG/CHIPS       ,
4827020,236932715,184845,1/2/2000,HOT DOG/CHIPS       ,
4827020,236706202,149428,1/2/2000,CHRISTMAS GIFT BAG  ,
289749707,236924160,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923844,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898844,184845,1/2/2000,HOT DOG/CHIPS       ,
4827020,237298517,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236921849,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,237299761,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236898537,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236919419,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236715348,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236706707,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236692757,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937019,184845,1/2/2000,HOT DOG/CHIPS       ,
709993795,236936172,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236690650,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236922003,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937593,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236708539,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920144,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937561,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923403,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236716759,184845,1/2/2000,HOT DOG/CHIPS       ,
753651715,236692561,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236707491,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923883,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236717024,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236690565,184845,1/2/2000,HOT DOG/CHIPS       ,
276998855,236924102,3646320,1/2/2000,WHIPPED TOPPING     ,
748269885,236899095,184845,1/2/2000,HOT DOG/CHIPS       ,
705282482,236920843,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937566,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,237292064,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236923989,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934993,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236921682,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236892926,184845,1/2/2000,HOT DOG/CHIPS       ,
714230358,236893182,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236717129,184845,1/2/2000,HOT DOG/CHIPS       ,
265703192,236921942,184845,1/2/2000,HOT DOG/CHIPS       ,
460823242,236702446,2938451,1/2/2000,ICE FISHING CHAIR   ,
399175670,236934339,184845,1/2/2000,HOT DOG/CHIPS       ,
687443515,236937069,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923712,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236705843,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934500,184845,1/2/2000,HOT DOG/CHIPS       ,
399175670,236934783,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236919866,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693094,184845,1/2/2000,HOT DOG/CHIPS       ,
290312292,236924232,3646320,1/2/2000,WHIPPED TOPPING     ,
436455256,237295789,184845,1/2/2000,HOT DOG/CHIPS       ,
19768250,236923472,184845,1/2/2000,HOT DOG/CHIPS       ,
436455256,236709844,184845,1/2/2000,HOT DOG/CHIPS       ,
289749707,236708766,184845,1/2/2000,HOT DOG/CHIPS       ,
679069221,236913699,184845,1/2/2000,HOT DOG/CHIPS       ,
654196075,236919495,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693431,184845,1/2/2000,HOT DOG/CHIPS       ,
748269885,236693012,184845,1/2/2000,HOT DOG/CHIPS       ,
347859920,236921712,3474043,1/2/2000,RICE KRISPIE TREATS ,
384126326,236914022,3138160,1/2/2000,7 GRAIN BREAD       ,
678981913,237289337,3474043,1/2/2000,RICE KRISPIE TREATS ,
543770204,237294334,3138160,1/2/2000,7 GRAIN BREAD       ,
274370718,237289000,3474043,1/2/2000,RICE KRISPIE TREATS ,
761467813,236920200,3474043,1/2/2000,RICE KRISPIE TREATS ,
714086471,236892797,3490191,1/2/2000,BLUES,
18235772,237490574,3138160,1/2/2000,7 GRAIN BREAD       ,
276626539,237293488,3138160,1/2/2000,7 GRAIN BREAD       ,
684120815,237298819,3453033,1/2/2000,BREADED VEAL STEAK  ,
454746764,236923214,3474043,1/2/2000,RICE KRISPIE TREATS ,
347695183,236921949,3474043,1/2/2000,RICE KRISPIE TREATS ,
679064137,237289527,3138160,1/2/2000,7 GRAIN BREAD       ,
13690353,237491975,3474043,1/2/2000,RICE KRISPIE TREATS ,
755401536,236920584,3474043,1/2/2000,RICE KRISPIE TREATS ,
271865497,237294333,3138160,1/2/2000,7 GRAIN BREAD       ,
528916624,237299891,3474043,1/2/2000,RICE KRISPIE TREATS ,
270728993,236704482,135004,1/2/2000,"PLATE SCROLLWARE 9"" ",
460717576,236913343,3474043,1/2/2000,RICE KRISPIE TREATS ,
632632181,236920360,3474043,1/2/2000,RICE KRISPIE TREATS ,
468004843,236914918,3474043,1/2/2000,RICE KRISPIE TREATS ,
742358123,237277912,3453033,1/2/2000,BREADED VEAL STEAK  ,
766390950,237491055,3474043,1/2/2000,RICE KRISPIE TREATS ,
8120546,236923518,3138160,1/2/2000,7 GRAIN BREAD       ,
454835109,236921758,3474043,1/2/2000,RICE KRISPIE TREATS ,
371627401,236914727,3138160,1/2/2000,7 GRAIN BREAD       ,
337717088,237490479,3138160,1/2/2000,7 GRAIN BREAD       ,
275077131,236920404,3474043,1/2/2000,RICE KRISPIE TREATS ,
750974117,236898747,3642252,1/2/2000,ZESTY TORTILLA SOUP ,
377928660,236919790,3474043,1/2/2000,RICE KRISPIE TREATS ,
296616289,236936241,3474043,1/2/2000,RICE KRISPIE TREATS ,
678973016,237289363,3474043,1/2/2000,RICE KRISPIE TREATS ,
521440324,236913598,3138160,1/2/2000,7 GRAIN BREAD       ,
738944189,237490685,3138160,1/2/2000,7 GRAIN BREAD       ,
377244239,236932857,3453033,1/2/2000,BREADED VEAL STEAK  ,
698784757,237289401,3474043,1/2/2000,RICE KRISPIE TREATS ,
222741442,236935037,135004,1/2/2000,"PLATE SCROLLWARE 9"" ",
394082104,236706589,3474043,1/2/2000,RICE KRISPIE TREATS ,
508257054,236705851,3138160,1/2/2000,7 GRAIN BREAD       ,
